image_path,label
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image706_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1048_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image183_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1018_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image999_3.png,5.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image886_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image729_1.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image482_1.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image431_1.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1348_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image899_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1270_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image759_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image161_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image583_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1159_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image263_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image944_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1008_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1019_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image557_2.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image615_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1223_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1142_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image963_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image133_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image955_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image975_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1078_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image711_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image211_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image643_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image406_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image483_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1311_3.png,5.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1011_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1345_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image202_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image541_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image349_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image904_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1306_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1121_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image679_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image400_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1016_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image855_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1327_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1249_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1165_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image640_3.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image727_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image787_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1048_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image883_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1184_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image808_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image239_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image107_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1222_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1018_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1013_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image510_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image563_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image531_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1262_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1166_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image72_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image153_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1151_1.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image67_2.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image848_3.png,4.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image57_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image886_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image606_1.png,2.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image1237_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image948_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image971_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image505_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image156_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image623_1.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image33_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image463_2.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image583_3.png,3.0
/home/exouser/Public/Image-Classification-of-Fusion-Devices-/stel_images/image981_3.png,4.0
